open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,ticker
52.07,53.799999,51.849998,53.799999,53.799999,64948300.0,64948300.0,1.73,3.322,53.15,"May 29, 20",0.03322,AMD
53.310001,54.110001,52.889999,53.630001,53.630001,36864400.0,36864400.0,0.32,0.6,53.54333,"June 01, 20",0.006,AMD
53.450001,53.57,52.009998,53.540001,53.540001,42855200.0,42855200.0,0.09,0.168,53.04,"June 02, 20",0.00168,AMD
53.599998,53.650002,52.330002,52.73,52.73,46765300.0,46765300.0,-0.87,-1.623,52.90333,"June 03, 20",-0.01623,AMD
52.59,53.740002,52.200001,52.630001,52.630001,44869100.0,44869100.0,0.04,0.076,52.85667,"June 04, 20",0.00076,AMD
52.990002,53.57,52.080002,53.099998,53.099998,53908300.0,53908300.0,0.11,0.208,52.91667,"June 05, 20",0.00208,AMD
53.299999,53.349998,52.259998,52.970001,52.970001,39681700.0,39681700.0,-0.33,-0.619,52.86,"June 08, 20",-0.00619,AMD
52.950001,56.459999,52.720001,56.389999,56.389999,79919100.0,79919100.0,3.44,6.497,55.19,"June 09, 20",0.06497,AMD
57.200001,59.0,57.029999,57.439999,57.439999,78719400.0,78719400.0,0.24,0.42,57.82333,"June 10, 20",0.0042,AMD
55.939999,56.68,52.799999,52.830002,52.830002,78715400.0,78715400.0,-3.11,-5.56,54.10333,"June 11, 20",-0.0556,AMD
55.009998,55.599998,52.110001,53.5,53.5,71096500.0,71096500.0,-1.51,-2.745,53.73667,"June 12, 20",-0.02745,AMD
52.580002,54.73,52.41,54.68,54.68,56740700.0,56740700.0,2.1,3.994,53.94,"June 15, 20",0.03994,AMD
55.720001,56.07,53.59,54.459999,54.459999,50949700.0,50949700.0,-1.26,-2.261,54.70667,"June 16, 20",-0.02261,AMD
54.790001,55.82,54.299999,54.549999,54.549999,45008100.0,45008100.0,-0.24,-0.438,54.89,"June 17, 20",-0.00438,AMD
54.619999,55.119999,53.650002,54.040001,54.040001,40354700.0,40354700.0,-0.58,-1.062,54.27,"June 18, 20",-0.01062,AMD
54.41,55.459999,53.82,54.23,54.23,52801500.0,52801500.0,-0.18,-0.331,54.50333,"June 19, 20",-0.00331,AMD
54.669998,55.169998,53.740002,54.759998,54.759998,44704800.0,44704800.0,0.09,0.165,54.55667,"June 22, 20",0.00165,AMD
55.049999,55.369999,53.869999,53.990002,53.990002,48089000.0,48089000.0,-1.06,-1.926,54.41,"June 23, 20",-0.01926,AMD
53.939999,54.740002,51.919998,52.389999,52.389999,53535500.0,53535500.0,-1.55,-2.874,53.01667,"June 24, 20",-0.02874,AMD
52.560001,52.700001,50.540001,51.93,51.93,51129600.0,51129600.0,-0.63,-1.199,51.72333,"June 25, 20",-0.01199,AMD
51.849998,51.950001,49.450001,50.099998,50.099998,65485700.0,65485700.0,-1.75,-3.375,50.5,"June 26, 20",-0.03375,AMD
50.150002,50.279999,48.419998,50.279999,50.279999,49905800.0,49905800.0,0.13,0.259,49.66,"June 29, 20",0.00259,AMD
51.16,52.77,50.82,52.610001,52.610001,42275700.0,42275700.0,1.45,2.834,52.06667,"June 30, 20",0.02834,AMD
52.630001,52.869999,51.599998,52.580002,52.580002,32370900.0,32370900.0,-0.05,-0.095,52.35,"July 01, 20",-0.00095,AMD
53.029999,53.189999,52.049999,52.34,52.34,29081400.0,29081400.0,-0.69,-1.301,52.52667,"July 02, 20",-0.01301,AMD
52.900002,53.52,52.330002,53.400002,53.400002,36769400.0,36769400.0,0.5,0.945,53.08333,"July 06, 20",0.00945,AMD
53.279999,54.169998,52.860001,52.93,52.93,32153100.0,32153100.0,-0.35,-0.657,53.32,"July 07, 20",-0.00657,AMD
53.009998,53.470001,52.07,53.43,53.43,35608300.0,35608300.0,0.42,0.792,52.99,"July 08, 20",0.00792,AMD
53.52,57.580002,53.310001,57.259998,57.259998,87216300.0,87216300.0,3.74,6.988,56.05,"July 09, 20",0.06988,AMD
57.540001,58.150002,55.509998,55.880001,55.880001,59839700.0,59839700.0,-1.66,-2.885,56.51333,"July 10, 20",-0.02885,AMD
56.68,58.349998,53.380001,53.59,53.59,57592500.0,57592500.0,-3.09,-5.452,55.10667,"July 13, 20",-0.05452,AMD
53.299999,54.860001,52.259998,54.720001,54.720001,54890100.0,54890100.0,1.42,2.664,53.94667,"July 14, 20",0.02664,AMD
54.959999,55.369999,53.59,55.34,55.34,42360300.0,42360300.0,0.38,0.691,54.76667,"July 15, 20",0.00691,AMD
54.68,55.150002,53.740002,54.919998,54.919998,36887100.0,36887100.0,0.24,0.439,54.60333,"July 16, 20",0.00439,AMD
55.310001,55.810001,54.68,55.040001,55.040001,34710400.0,34710400.0,-0.27,-0.488,55.17667,"July 17, 20",-0.00488,AMD
55.23,57.529999,54.830002,57.459999,57.459999,45034300.0,45034300.0,2.23,4.038,56.60667,"July 20, 20",0.04038,AMD
57.810001,58.5,56.32,57.0,57.0,44800700.0,44800700.0,-0.81,-1.401,57.27333,"July 21, 20",-0.01401,AMD
57.07,62.0,56.970001,61.790001,61.790001,135159400.0,135159400.0,4.72,8.271,60.25333,"July 22, 20",0.08271,AMD
61.630001,62.330002,58.630001,59.57,59.57,106829100.0,106829100.0,-2.06,-3.343,60.17667,"July 23, 20",-0.03343,AMD
64.18,69.940002,64.050003,69.400002,69.400002,205314500.0,205314500.0,5.22,8.133,67.79667,"July 24, 20",0.08133,AMD
69.279999,71.629997,67.790001,68.970001,68.970001,107918100.0,107918100.0,-0.31,-0.447,69.46333,"July 27, 20",-0.00447,AMD
68.099998,69.800003,67.019997,67.610001,67.610001,94181400.0,94181400.0,-0.49,-0.72,68.14333,"July 28, 20",-0.0072,AMD
75.5,77.190002,73.900002,76.089996,76.089996,132969700.0,132969700.0,0.59,0.781,75.72667,"July 29, 20",0.00781,AMD
75.370003,78.959999,75.07,78.199997,78.199997,80286900.0,80286900.0,2.82999,3.755,77.41,"July 30, 20",0.03755,AMD
78.669998,78.959999,75.360001,77.43,77.43,71699700.0,71699700.0,-1.24,-1.576,77.25,"July 31, 20",-0.01576,AMD
78.190002,78.5,77.059998,77.669998,77.669998,42628800.0,42628800.0,-0.52,-0.665,77.74333,"August 03, 20",-0.00665,AMD
78.029999,85.809998,77.989998,85.040001,85.040001,155676100.0,155676100.0,7.01,8.984,82.94667,"August 04, 20",0.08984,AMD
84.959999,86.32,83.32,85.309998,85.309998,65737300.0,65737300.0,0.35,0.412,84.98333,"August 05, 20",0.00412,AMD
85.489998,86.980003,84.779999,86.709999,86.709999,53961700.0,53961700.0,1.22,1.427,86.15667,"August 06, 20",0.01427,AMD
86.669998,87.290001,82.669998,84.849998,84.849998,66498000.0,66498000.0,-1.82,-2.1,84.93667,"August 07, 20",-0.021,AMD
85.050003,85.160004,79.32,82.239998,82.239998,70536100.0,70536100.0,-2.81001,-3.304,82.24,"August 10, 20",-0.03304,AMD
80.709999,80.709999,76.099998,76.879997,76.879997,77877700.0,77877700.0,-3.83,-4.745,77.89666,"August 11, 20",-0.04745,AMD
78.43,82.879997,77.550003,82.610001,82.610001,88607800.0,88607800.0,4.18,5.33,81.01333,"August 12, 20",0.0533,AMD
82.879997,84.019997,81.540001,81.839996,81.839996,57407400.0,57407400.0,-1.04,-1.255,82.46666,"August 13, 20",-0.01255,AMD
81.809998,83.239998,80.879997,81.300003,81.300003,42389500.0,42389500.0,-0.50999,-0.623,81.80667,"August 14, 20",-0.00623,AMD
82.089996,83.059998,81.550003,82.419998,82.419998,31450200.0,31450200.0,0.33,0.402,82.34333,"August 17, 20",0.00402,AMD
82.800003,82.879997,81.029999,81.660004,81.660004,30970500.0,30970500.0,-1.14,-1.377,81.85667,"August 18, 20",-0.01377,AMD
81.779999,81.849998,80.449997,81.089996,81.089996,37507400.0,37507400.0,-0.69,-0.844,81.13,"August 19, 20",-0.00844,AMD
79.74,82.84,79.12,82.77,82.77,43161391.0,43161391.0,3.03,3.8,81.57667,"August 20, 20",0.038,AMD
83.290001,84.410004,82.230003,83.809998,83.809998,48280300.0,48280300.0,0.52,0.624,83.48334,"August 21, 20",0.00624,AMD
84.550003,85.330002,82.550003,83.080002,83.080002,38036100.0,38036100.0,-1.47,-1.739,83.65334,"August 24, 20",-0.01739,AMD
83.360001,86.620003,82.349998,86.349998,86.349998,49234400.0,49234400.0,2.99,3.587,85.10667,"August 25, 20",0.03587,AMD
86.970001,87.720001,85.199997,86.019997,86.019997,47157300.0,47157300.0,-0.95,-1.092,86.31333,"August 26, 20",-0.01092,AMD
86.349998,86.580002,82.940002,83.800003,83.800003,42194200.0,42194200.0,-2.54999,-2.953,84.44,"August 27, 20",-0.02953,AMD
84.300003,86.040001,84.190002,85.550003,85.550003,40723300.0,40723300.0,1.25,1.483,85.26,"August 28, 20",0.01483,AMD
85.050003,92.639999,85.050003,90.82,90.82,90655900.0,90655900.0,5.77,6.784,89.50333,"August 31, 20",0.06784,AMD
91.919998,92.510002,90.190002,92.18,92.18,56117100.0,56117100.0,0.26,0.283,91.62667,"September 01, 20",0.00283,AMD
94.010002,94.279999,88.739998,90.220001,90.220001,50366900.0,50366900.0,-3.79,-4.031,91.08,"September 02, 20",-0.04031,AMD
87.839996,88.470001,81.589996,82.540001,82.540001,87462700.0,87462700.0,-5.29999,-6.034,84.2,"September 03, 20",-0.06034,AMD
81.449997,84.389999,76.330002,82.010002,82.010002,82267800.0,82267800.0,0.56001,0.688,80.91,"September 04, 20",0.00688,AMD
78.050003,81.879997,78.0,78.690002,78.690002,54955700.0,54955700.0,0.64,0.82,79.52333,"September 08, 20",0.0082,AMD
81.400002,82.440002,79.279999,81.910004,81.910004,54163900.0,54163900.0,0.51,0.627,81.21,"September 09, 20",0.00627,AMD
83.07,83.309998,78.379997,78.980003,78.980003,51499400.0,51499400.0,-4.09,-4.924,80.22333,"September 10, 20",-0.04924,AMD
79.82,79.989998,75.040001,76.339996,76.339996,54763000.0,54763000.0,-3.48,-4.36,77.12333,"September 11, 20",-0.0436,AMD
76.800003,78.82,76.260002,77.900002,77.900002,47448700.0,47448700.0,1.1,1.432,77.66,"September 14, 20",0.01432,AMD
77.660004,80.330002,75.970001,78.93,78.93,57874400.0,57874400.0,1.27,1.635,78.41,"September 15, 20",0.01635,AMD
79.349998,79.720001,76.540001,76.660004,76.660004,38393500.0,38393500.0,-2.68999,-3.39,77.64,"September 16, 20",-0.0339,AMD
74.879997,76.629997,74.199997,76.550003,76.550003,55619100.0,55619100.0,1.67001,2.23,75.79333,"September 17, 20",0.0223,AMD
77.0,77.400002,73.849998,74.93,74.93,51082900.0,51082900.0,-2.07,-2.688,75.39333,"September 18, 20",-0.02688,AMD
74.230003,77.980003,73.879997,77.940002,77.940002,61312000.0,61312000.0,3.71,4.998,76.6,"September 21, 20",0.04998,AMD
78.360001,78.790001,75.269997,77.699997,77.699997,56044700.0,56044700.0,-0.66,-0.842,77.25333,"September 22, 20",-0.00842,AMD
77.389999,77.910004,74.339996,74.730003,74.730003,42327500.0,42327500.0,-2.66,-3.437,75.66,"September 23, 20",-0.03437,AMD
74.540001,77.25,73.900002,75.82,75.82,57540900.0,57540900.0,1.28,1.717,75.65667,"September 24, 20",0.01717,AMD
76.349998,78.199997,74.669998,78.059998,78.059998,48206200.0,48206200.0,1.71,2.24,76.97666,"September 25, 20",0.0224,AMD
79.120003,79.57,77.519997,79.480003,79.480003,48005500.0,48005500.0,0.36,0.455,78.85667,"September 28, 20",0.00455,AMD
79.300003,82.550003,79.300003,81.769997,81.769997,61568900.0,61568900.0,2.46999,3.115,81.20667,"September 29, 20",0.03115,AMD
81.75,82.940002,80.660004,81.989998,81.989998,51479700.0,51479700.0,0.24,0.294,81.86333,"September 30, 20",0.00294,AMD
83.059998,85.25,82.860001,84.860001,84.860001,52177100.0,52177100.0,1.8,2.167,84.32333,"October 01, 20",0.02167,AMD
82.580002,84.650002,81.660004,81.800003,81.800003,52855100.0,52855100.0,-0.78,-0.945,82.70334,"October 02, 20",-0.00945,AMD
82.550003,86.279999,82.550003,86.150002,86.150002,47056500.0,47056500.0,3.6,4.361,84.99333,"October 05, 20",0.04361,AMD
86.209999,87.25,83.540001,84.480003,84.480003,52725400.0,52725400.0,-1.73,-2.007,85.09,"October 06, 20",-0.02007,AMD
86.099998,87.790001,85.650002,86.690002,86.690002,43045700.0,43045700.0,0.59,0.685,86.71,"October 07, 20",0.00685,AMD
88.110001,88.720001,85.949997,86.510002,86.510002,54240700.0,54240700.0,-1.6,-1.816,87.06,"October 08, 20",-0.01816,AMD
84.739998,85.75,82.349998,83.099998,83.099998,80354400.0,80354400.0,-1.64,-1.935,83.73333,"October 09, 20",-0.01935,AMD
83.650002,85.129997,83.120003,84.290001,84.290001,47669700.0,47669700.0,0.64,0.765,84.18,"October 12, 20",0.00765,AMD
84.860001,86.089996,83.970001,85.279999,85.279999,42764100.0,42764100.0,0.42,0.495,85.11333,"October 13, 20",0.00495,AMD
85.860001,85.959999,83.459999,84.209999,84.209999,40446700.0,40446700.0,-1.65,-1.922,84.54333,"October 14, 20",-0.01922,AMD
83.400002,84.720001,82.419998,83.129997,83.129997,33696400.0,33696400.0,-0.27,-0.324,83.42333,"October 15, 20",-0.00324,AMD
83.540001,83.989998,82.410004,83.169998,83.169998,31474300.0,31474300.0,-0.37,-0.443,83.19,"October 16, 20",-0.00443,AMD
83.620003,84.650002,81.529999,82.0,82.0,36689100.0,36689100.0,-1.62,-1.937,82.72667,"October 19, 20",-0.01937,AMD
82.160004,82.690002,80.580002,81.559998,81.559998,38219400.0,38219400.0,-0.60001,-0.73,81.61,"October 20, 20",-0.0073,AMD
81.720001,81.93,79.190002,79.199997,79.199997,36426400.0,36426400.0,-2.52,-3.084,80.10667,"October 21, 20",-0.03084,AMD
79.650002,80.82,78.419998,79.419998,79.419998,38006800.0,38006800.0,-0.23,-0.289,79.55333,"October 22, 20",-0.00289,AMD
80.93,81.989998,79.330002,81.959999,81.959999,46557700.0,46557700.0,1.03,1.273,81.09333,"October 23, 20",0.01273,AMD
82.550003,84.970001,80.860001,82.230003,82.230003,69423700.0,69423700.0,-0.32,-0.388,82.68667,"October 26, 20",-0.00388,AMD
82.0,82.370003,77.57,78.879997,78.879997,156669500.0,156669500.0,-3.12,-3.805,79.60667,"October 27, 20",-0.03805,AMD
78.730003,78.959999,75.760002,76.400002,76.400002,76529900.0,76529900.0,-2.33,-2.959,77.04,"October 28, 20",-0.02959,AMD
76.75,79.18,76.290001,78.019997,78.019997,52784100.0,52784100.0,1.27,1.655,77.83,"October 29, 20",0.01655,AMD
77.089996,77.699997,74.230003,75.290001,75.290001,51349000.0,51349000.0,-1.79999,-2.335,75.74,"October 30, 20",-0.02335,AMD
75.849998,76.339996,73.760002,74.699997,74.699997,45760700.0,45760700.0,-1.15,-1.516,74.93333,"November 02, 20",-0.01516,AMD
74.93,77.080002,74.599998,76.580002,76.580002,41231800.0,41231800.0,1.65,2.202,76.08667,"November 03, 20",0.02202,AMD
80.25,81.849998,78.970001,81.349998,81.349998,66579700.0,66579700.0,1.1,1.371,80.72333,"November 04, 20",0.01371,AMD
83.269997,83.5,81.849998,83.0,83.0,46542300.0,46542300.0,-0.27,-0.324,82.78333,"November 05, 20",-0.00324,AMD
83.519997,86.089996,82.669998,85.879997,85.879997,53829900.0,53829900.0,2.36,2.826,84.88,"November 06, 20",0.02826,AMD
84.239998,87.050003,82.769997,83.120003,83.120003,58580700.0,58580700.0,-1.12,-1.33,84.31333,"November 09, 20",-0.0133,AMD
81.93,82.129997,77.629997,77.989998,77.989998,67137200.0,67137200.0,-3.94,-4.809,79.25,"November 10, 20",-0.04809,AMD
79.389999,81.470001,78.970001,81.279999,81.279999,44611300.0,44611300.0,1.89,2.381,80.57333,"November 11, 20",0.02381,AMD
81.32,83.0,80.300003,81.839996,81.839996,37242600.0,37242600.0,0.52,0.639,81.71333,"November 12, 20",0.00639,AMD
82.730003,83.110001,80.699997,81.43,81.43,30423200.0,30423200.0,-1.3,-1.571,81.74667,"November 13, 20",-0.01571,AMD
81.209999,83.779999,80.480003,83.730003,83.730003,38640800.0,38640800.0,2.52,3.103,82.66334,"November 16, 20",0.03103,AMD
83.93,84.809998,82.910004,83.360001,83.360001,29473500.0,29473500.0,-0.57,-0.679,83.69333,"November 17, 20",-0.00679,AMD
83.010002,83.959999,82.220001,82.540001,82.540001,29968000.0,29968000.0,-0.47,-0.566,82.90667,"November 18, 20",-0.00566,AMD
82.389999,85.639999,81.720001,85.540001,85.540001,50116800.0,50116800.0,3.15,3.823,84.3,"November 19, 20",0.03823,AMD
85.279999,86.099998,84.470001,84.639999,84.639999,34974800.0,34974800.0,-0.64,-0.75,85.07,"November 20, 20",-0.0075,AMD
85.519997,87.540001,84.620003,85.309998,85.309998,46505000.0,46505000.0,-0.21,-0.246,85.82333,"November 23, 20",-0.00246,AMD
85.720001,86.110001,83.32,85.07,85.07,36839200.0,36839200.0,-0.65,-0.758,84.83333,"November 24, 20",-0.00758,AMD
85.760002,87.839996,85.519997,86.709999,86.709999,41349700.0,41349700.0,0.95,1.108,86.69,"November 25, 20",0.01108,AMD
87.989998,88.0,86.360001,87.190002,87.190002,22717600.0,22717600.0,-0.8,-0.909,87.18333,"November 27, 20",-0.00909,AMD
87.330002,92.739998,86.529999,92.660004,92.660004,84483000.0,84483000.0,5.33,6.103,90.64333,"November 30, 20",0.06103,AMD
92.25,93.900002,90.779999,92.629997,92.629997,58670500.0,58670500.0,0.38,0.412,92.43667,"December 01, 20",0.00412,AMD
92.889999,96.370003,92.529999,93.739998,93.739998,57988800.0,57988800.0,0.85,0.915,94.21333,"December 02, 20",0.00915,AMD
94.059998,94.699997,92.010002,92.309998,92.309998,35859700.0,35859700.0,-1.75,-1.861,93.00667,"December 03, 20",-0.01861,AMD
92.580002,94.580002,90.629997,94.040001,94.040001,45570300.0,45570300.0,1.46,1.577,93.08333,"December 04, 20",0.01577,AMD
94.949997,95.0,92.970001,94.07,94.07,39815700.0,39815700.0,-0.88,-0.927,94.01333,"December 07, 20",-0.00927,AMD
94.050003,94.739998,91.900002,92.919998,92.919998,33907500.0,33907500.0,-1.13,-1.201,93.18667,"December 08, 20",-0.01201,AMD
92.760002,94.699997,89.160004,89.830002,89.830002,52170400.0,52170400.0,-2.93,-3.159,91.23,"December 09, 20",-0.03159,AMD
89.550003,92.089996,89.029999,91.660004,91.660004,33804400.0,33804400.0,2.11,2.356,90.92667,"December 10, 20",0.02356,AMD
91.540001,92.330002,90.160004,91.650002,91.650002,28368100.0,28368100.0,0.11,0.12,91.38,"December 11, 20",0.0012,AMD
92.209999,95.410004,91.849998,94.779999,94.779999,48026400.0,48026400.0,2.57,2.787,94.01333,"December 14, 20",0.02787,AMD
95.93,97.980003,95.449997,97.120003,97.120003,57305100.0,57305100.0,1.19,1.24,96.85,"December 15, 20",0.0124,AMD
97.040001,97.269997,95.459999,96.849998,96.849998,34909000.0,34909000.0,-0.19,-0.196,96.52666,"December 16, 20",-0.00196,AMD
97.550003,97.919998,96.25,96.839996,96.839996,32023700.0,32023700.0,-0.71001,-0.728,97.00333,"December 17, 20",-0.00728,AMD
97.269997,97.68,93.559998,95.919998,95.919998,51823100.0,51823100.0,-1.35,-1.388,95.72,"December 18, 20",-0.01388,AMD
94.25,95.279999,91.080002,93.230003,93.230003,47093900.0,47093900.0,-1.02,-1.082,93.19667,"December 21, 20",-0.01082,AMD
93.360001,93.550003,90.529999,93.160004,93.160004,35673700.0,35673700.0,-0.2,-0.214,92.41334,"December 22, 20",-0.00214,AMD
93.080002,93.129997,91.459999,91.550003,91.550003,25993300.0,25993300.0,-1.53,-1.644,92.04667,"December 23, 20",-0.01644,AMD
91.800003,92.510002,91.309998,91.809998,91.809998,16705900.0,16705900.0,0.00999,0.011,91.87667,"December 24, 20",0.00011,AMD
92.93,93.139999,90.82,91.599998,91.599998,30627300.0,30627300.0,-1.33,-1.431,91.85333,"December 28, 20",-0.01431,AMD
91.660004,92.459999,89.43,90.620003,90.620003,31748200.0,31748200.0,-1.04,-1.135,90.83667,"December 29, 20",-0.01135,AMD
90.779999,92.849998,90.190002,92.290001,92.290001,25845000.0,25845000.0,1.51,1.663,91.77667,"December 30, 20",0.01663,AMD
92.099998,92.300003,90.870003,91.709999,91.709999,24920500.0,24920500.0,-0.39,-0.423,91.62667,"December 31, 20",-0.00423,AMD
92.110001,96.059998,90.919998,92.300003,92.300003,51802600.0,51802600.0,0.19,0.206,93.09333,"January 04, 21",0.00206,AMD
92.099998,93.209999,91.410004,92.769997,92.769997,34208000.0,34208000.0,0.67,0.727,92.46333,"January 05, 21",0.00727,AMD
91.620003,92.279999,89.459999,90.330002,90.330002,51911700.0,51911700.0,-1.29,-1.408,90.69,"January 06, 21",-0.01408,AMD
91.330002,95.510002,91.199997,95.160004,95.160004,42897200.0,42897200.0,3.83,4.194,93.95667,"January 07, 21",0.04194,AMD
95.980003,96.400002,93.269997,94.580002,94.580002,39816400.0,39816400.0,-1.4,-1.459,94.75,"January 08, 21",-0.01459,AMD
94.029999,99.230003,93.760002,97.25,97.25,48669100.0,48669100.0,3.22,3.424,96.74667,"January 11, 21",0.03424,AMD
97.860001,98.970001,94.07,95.360001,95.360001,67672300.0,67672300.0,-2.5,-2.555,96.13333,"January 12, 21",-0.02555,AMD
93.010002,93.889999,90.839996,91.779999,91.779999,60712900.0,60712900.0,-1.23,-1.322,92.17,"January 13, 21",-0.01322,AMD
91.769997,92.360001,90.449997,90.790001,90.790001,53408200.0,53408200.0,-0.98,-1.068,91.2,"January 14, 21",-0.01068,AMD
90.75,91.589996,87.860001,88.209999,88.209999,49243100.0,49243100.0,-2.54,-2.799,89.22,"January 15, 21",-0.02799,AMD
89.559998,89.580002,87.239998,89.449997,89.449997,45115100.0,45115100.0,-0.11,-0.123,88.75667,"January 19, 21",-0.00123,AMD
90.550003,90.779999,88.599998,88.75,88.75,35185800.0,35185800.0,-1.8,-1.988,89.37667,"January 20, 21",-0.01988,AMD
89.339996,92.07,88.43,91.529999,91.529999,54596100.0,54596100.0,2.19,2.451,90.67667,"January 21, 21",0.02451,AMD
94.419998,95.949997,91.879997,92.790001,92.790001,71294700.0,71294700.0,-1.63,-1.726,93.54,"January 22, 21",-0.01726,AMD
94.139999,95.739998,91.400002,94.129997,94.129997,55086900.0,55086900.0,-0.01,-0.011,93.75667,"January 25, 21",-0.00011,AMD
94.910004,95.720001,93.629997,94.709999,94.709999,59449100.0,59449100.0,-0.20001,-0.211,94.68667,"January 26, 21",-0.00211,AMD
91.099998,91.879997,86.220001,88.839996,88.839996,73341200.0,73341200.0,-2.26,-2.481,88.98,"January 27, 21",-0.02481,AMD
89.830002,89.879997,87.300003,87.519997,87.519997,47048400.0,47048400.0,-2.31,-2.572,88.23333,"January 28, 21",-0.02572,AMD
87.559998,88.330002,85.019997,85.639999,85.639999,56735800.0,56735800.0,-1.92,-2.193,86.33,"January 29, 21",-0.02193,AMD
86.830002,87.949997,84.660004,87.660004,87.660004,42359300.0,42359300.0,0.83,0.956,86.75667,"February 01, 21",0.00956,AMD
88.489998,89.279999,86.949997,88.860001,88.860001,33850000.0,33850000.0,0.37,0.418,88.36333,"February 02, 21",0.00418,AMD
88.599998,89.480003,87.339996,87.889999,87.889999,32312900.0,32312900.0,-0.71,-0.801,88.23667,"February 03, 21",-0.00801,AMD
88.220001,88.599998,87.059998,87.839996,87.839996,30791600.0,30791600.0,-0.38,-0.431,87.83333,"February 04, 21",-0.00431,AMD
88.150002,88.360001,86.879997,87.900002,87.900002,30268700.0,30268700.0,-0.25,-0.284,87.71333,"February 05, 21",-0.00284,AMD
88.309998,91.989998,87.980003,91.470001,91.470001,47639900.0,47639900.0,3.16,3.578,90.48,"February 08, 21",0.03578,AMD
91.389999,93.300003,90.550003,90.910004,90.910004,37596400.0,37596400.0,-0.48,-0.525,91.58667,"February 09, 21",-0.00525,AMD
91.5,93.269997,90.459999,92.349998,92.349998,42441300.0,42441300.0,0.85,0.929,92.02666,"February 10, 21",0.00929,AMD
92.900002,93.650002,91.330002,92.660004,92.660004,35571000.0,35571000.0,-0.24,-0.258,92.54667,"February 11, 21",-0.00258,AMD
92.75,94.220001,91.900002,93.769997,93.769997,38538400.0,38538400.0,1.02,1.1,93.29667,"February 12, 21",0.011,AMD
93.900002,94.0,90.75,91.459999,91.459999,35105900.0,35105900.0,-2.44,-2.599,92.07,"February 16, 21",-0.02599,AMD
90.559998,90.959999,88.57,89.940002,89.940002,32245500.0,32245500.0,-0.62,-0.685,89.82333,"February 17, 21",-0.00685,AMD
89.089996,89.599998,87.309998,88.639999,88.639999,35624900.0,35624900.0,-0.45,-0.505,88.51666,"February 18, 21",-0.00505,AMD
89.75,90.419998,88.690002,89.580002,89.580002,29548300.0,29548300.0,-0.17,-0.189,89.56333,"February 19, 21",-0.00189,AMD
88.150002,88.300003,85.209999,85.370003,85.370003,36930200.0,36930200.0,-2.78,-3.154,86.29334,"February 22, 21",-0.03154,AMD
83.400002,85.110001,79.360001,84.739998,84.739998,49720900.0,49720900.0,1.34,1.607,83.07,"February 23, 21",0.01607,AMD
84.330002,87.089996,82.809998,86.940002,86.940002,40821200.0,40821200.0,2.61,3.095,85.61333,"February 24, 21",0.03095,AMD
86.169998,87.089996,81.919998,82.419998,82.419998,54625100.0,54625100.0,-3.75,-4.352,83.81,"February 25, 21",-0.04352,AMD
